filename,style,subcategory,caption,primary_color,secondary_color,path
Truntum_208.jpg,BATIK,Truntum,"black and multicolored textile pattern, traditional design, seamless repeating tile, high quality","(29, 21, 15)","(97, 80, 68)",/kaggle/input/updated-dataset/Dataset Cleaned/BATIK/Truntum/Truntum_208.jpg
Truntum_92.jpg,BATIK,Truntum,"multicolored and pink textile pattern, traditional design, seamless repeating tile, high quality","(104, 58, 64)","(200, 164, 143)",/kaggle/input/updated-dataset/Dataset Cleaned/BATIK/Truntum/Truntum_92.jpg
Truntum_170.jpg,BATIK,Truntum,"multicolored and pink textile pattern, traditional design, seamless repeating tile, high quality","(64, 46, 39)","(174, 151, 135)",/kaggle/input/updated-dataset/Dataset Cleaned/BATIK/Truntum/Truntum_170.jpg
Truntum_112.jpg,BATIK,Truntum,"multicolored and multicolored textile pattern, traditional design, seamless repeating tile, high quality","(59, 64, 68)","(136, 138, 137)",/kaggle/input/updated-dataset/Dataset Cleaned/BATIK/Truntum/Truntum_112.jpg
Truntum_115.jpg,BATIK,Truntum,"multicolored and multicolored textile pattern, traditional design, seamless repeating tile, high quality","(190, 164, 150)","(120, 65, 57)",/kaggle/input/updated-dataset/Dataset Cleaned/BATIK/Truntum/Truntum_115.jpg
Truntum_61.jpg,BATIK,Truntum,"multicolored and multicolored textile pattern, traditional design, seamless repeating tile, high quality","(74, 52, 52)","(186, 171, 168)",/kaggle/input/updated-dataset/Dataset Cleaned/BATIK/Truntum/Truntum_61.jpg
Truntum_119.jpg,BATIK,Truntum,"multicolored and multicolored textile pattern, traditional design, seamless repeating tile, high quality","(79, 59, 58)","(196, 175, 175)",/kaggle/input/updated-dataset/Dataset Cleaned/BATIK/Truntum/Truntum_119.jpg
Truntum_64.jpg,BATIK,Truntum,"multicolored and multicolored textile pattern, traditional design, seamless repeating tile, high quality","(62, 50, 37)","(128, 98, 75)",/kaggle/input/updated-dataset/Dataset Cleaned/BATIK/Truntum/Truntum_64.jpg
Truntum_22.jpg,BATIK,Truntum,"multicolored and multicolored textile pattern, traditional design, seamless repeating tile, high quality","(69, 38, 22)","(188, 170, 154)",/kaggle/input/updated-dataset/Dataset Cleaned/BATIK/Truntum/Truntum_22.jpg
Truntum_201.jpg,BATIK,Truntum,"multicolored and multicolored textile pattern, traditional design, seamless repeating tile, high quality","(35, 35, 61)","(167, 168, 185)",/kaggle/input/updated-dataset/Dataset Cleaned/BATIK/Truntum/Truntum_201.jpg
Truntum_32.jpg,BATIK,Truntum,"brown and pink textile pattern, traditional design, seamless repeating tile, high quality","(164, 67, 30)","(213, 142, 105)",/kaggle/input/updated-dataset/Dataset Cleaned/BATIK/Truntum/Truntum_32.jpg
Truntum_10.jpg,BATIK,Truntum,"black and pink textile pattern, traditional design, seamless repeating tile, high quality","(38, 32, 34)","(153, 123, 113)",/kaggle/input/updated-dataset/Dataset Cleaned/BATIK/Truntum/Truntum_10.jpg
Truntum_80.jpg,BATIK,Truntum,"multicolored and multicolored textile pattern, traditional design, seamless repeating tile, high quality","(88, 67, 41)","(146, 123, 92)",/kaggle/input/updated-dataset/Dataset Cleaned/BATIK/Truntum/Truntum_80.jpg
Truntum_2.jpg,BATIK,Truntum,"multicolored and multicolored textile pattern, traditional design, seamless repeating tile, high quality","(53, 50, 52)","(145, 131, 114)",/kaggle/input/updated-dataset/Dataset Cleaned/BATIK/Truntum/Truntum_2.jpg
Truntum_154.jpg,BATIK,Truntum,"multicolored and multicolored textile pattern, traditional design, seamless repeating tile, high quality","(64, 60, 57)","(197, 193, 186)",/kaggle/input/updated-dataset/Dataset Cleaned/BATIK/Truntum/Truntum_154.jpg
Truntum_47.jpg,BATIK,Truntum,"black and multicolored textile pattern, traditional design, seamless repeating tile, high quality","(47, 39, 29)","(138, 124, 88)",/kaggle/input/updated-dataset/Dataset Cleaned/BATIK/Truntum/Truntum_47.jpg
Truntum_185.jpg,BATIK,Truntum,"multicolored and multicolored textile pattern, traditional design, seamless repeating tile, high quality","(84, 58, 40)","(142, 106, 82)",/kaggle/input/updated-dataset/Dataset Cleaned/BATIK/Truntum/Truntum_185.jpg
Truntum_121.jpg,BATIK,Truntum,"multicolored and multicolored textile pattern, traditional design, seamless repeating tile, high quality","(128, 101, 98)","(204, 181, 174)",/kaggle/input/updated-dataset/Dataset Cleaned/BATIK/Truntum/Truntum_121.jpg
Truntum_160.jpg,BATIK,Truntum,"multicolored and pink textile pattern, traditional design, seamless repeating tile, high quality","(61, 41, 37)","(167, 149, 141)",/kaggle/input/updated-dataset/Dataset Cleaned/BATIK/Truntum/Truntum_160.jpg
Truntum_141.jpg,BATIK,Truntum,"multicolored and multicolored textile pattern, traditional design, seamless repeating tile, high quality","(52, 44, 41)","(200, 202, 202)",/kaggle/input/updated-dataset/Dataset Cleaned/BATIK/Truntum/Truntum_141.jpg
Truntum_219.jpg,BATIK,Truntum,"multicolored and pink textile pattern, traditional design, seamless repeating tile, high quality","(89, 60, 61)","(155, 129, 129)",/kaggle/input/updated-dataset/Dataset Cleaned/BATIK/Truntum/Truntum_219.jpg
Truntum_87.jpg,BATIK,Truntum,"multicolored and pink textile pattern, traditional design, seamless repeating tile, high quality","(95, 61, 55)","(182, 155, 147)",/kaggle/input/updated-dataset/Dataset Cleaned/BATIK/Truntum/Truntum_87.jpg
Truntum_27.jpg,BATIK,Truntum,"multicolored and multicolored textile pattern, traditional design, seamless repeating tile, high quality","(82, 77, 81)","(180, 176, 175)",/kaggle/input/updated-dataset/Dataset Cleaned/BATIK/Truntum/Truntum_27.jpg
Truntum_11.jpg,BATIK,Truntum,"black and multicolored textile pattern, traditional design, seamless repeating tile, high quality","(47, 45, 38)","(114, 98, 79)",/kaggle/input/updated-dataset/Dataset Cleaned/BATIK/Truntum/Truntum_11.jpg
Truntum_123.jpg,BATIK,Truntum,"multicolored and pink textile pattern, traditional design, seamless repeating tile, high quality","(80, 60, 41)","(165, 120, 78)",/kaggle/input/updated-dataset/Dataset Cleaned/BATIK/Truntum/Truntum_123.jpg
Truntum_149.jpg,BATIK,Truntum,"black and multicolored textile pattern, traditional design, seamless repeating tile, high quality","(39, 21, 13)","(92, 63, 48)",/kaggle/input/updated-dataset/Dataset Cleaned/BATIK/Truntum/Truntum_149.jpg
Truntum_7.jpg,BATIK,Truntum,"multicolored and multicolored textile pattern, traditional design, seamless repeating tile, high quality","(47, 54, 61)","(142, 116, 94)",/kaggle/input/updated-dataset/Dataset Cleaned/BATIK/Truntum/Truntum_7.jpg
Truntum_65.jpg,BATIK,Truntum,"black and multicolored textile pattern, traditional design, seamless repeating tile, high quality","(22, 17, 6)","(75, 54, 30)",/kaggle/input/updated-dataset/Dataset Cleaned/BATIK/Truntum/Truntum_65.jpg
Truntum_74.jpg,BATIK,Truntum,"multicolored and multicolored textile pattern, traditional design, seamless repeating tile, high quality","(77, 26, 19)","(152, 94, 84)",/kaggle/input/updated-dataset/Dataset Cleaned/BATIK/Truntum/Truntum_74.jpg
Truntum_179.jpg,BATIK,Truntum,"multicolored and multicolored textile pattern, traditional design, seamless repeating tile, high quality","(71, 69, 86)","(185, 185, 183)",/kaggle/input/updated-dataset/Dataset Cleaned/BATIK/Truntum/Truntum_179.jpg
Truntum_103.jpg,BATIK,Truntum,"multicolored and pink textile pattern, traditional design, seamless repeating tile, high quality","(116, 126, 64)","(173, 182, 123)",/kaggle/input/updated-dataset/Dataset Cleaned/BATIK/Truntum/Truntum_103.jpg
Truntum_189.jpg,BATIK,Truntum,"multicolored and multicolored textile pattern, traditional design, seamless repeating tile, high quality","(36, 36, 60)","(133, 134, 151)",/kaggle/input/updated-dataset/Dataset Cleaned/BATIK/Truntum/Truntum_189.jpg
Truntum_75.jpg,BATIK,Truntum,"multicolored and multicolored textile pattern, traditional design, seamless repeating tile, high quality","(72, 42, 40)","(198, 173, 171)",/kaggle/input/updated-dataset/Dataset Cleaned/BATIK/Truntum/Truntum_75.jpg
Truntum_181.jpg,BATIK,Truntum,"multicolored and multicolored textile pattern, traditional design, seamless repeating tile, high quality","(68, 31, 32)","(212, 174, 157)",/kaggle/input/updated-dataset/Dataset Cleaned/BATIK/Truntum/Truntum_181.jpg
Truntum_77.jpg,BATIK,Truntum,"multicolored and multicolored textile pattern, traditional design, seamless repeating tile, high quality","(60, 65, 72)","(115, 130, 145)",/kaggle/input/updated-dataset/Dataset Cleaned/BATIK/Truntum/Truntum_77.jpg
Truntum_25.jpg,BATIK,Truntum,"multicolored and pink textile pattern, traditional design, seamless repeating tile, high quality","(62, 50, 48)","(203, 170, 106)",/kaggle/input/updated-dataset/Dataset Cleaned/BATIK/Truntum/Truntum_25.jpg
Truntum_72.jpg,BATIK,Truntum,"pink and black textile pattern, traditional design, seamless repeating tile, high quality","(160, 131, 101)","(3, 2, 2)",/kaggle/input/updated-dataset/Dataset Cleaned/BATIK/Truntum/Truntum_72.jpg
Truntum_99.jpg,BATIK,Truntum,"black and white textile pattern, traditional design, seamless repeating tile, high quality","(49, 29, 19)","(240, 241, 232)",/kaggle/input/updated-dataset/Dataset Cleaned/BATIK/Truntum/Truntum_99.jpg
Truntum_192.jpg,BATIK,Truntum,"multicolored and multicolored textile pattern, traditional design, seamless repeating tile, high quality","(33, 72, 141)","(143, 180, 217)",/kaggle/input/updated-dataset/Dataset Cleaned/BATIK/Truntum/Truntum_192.jpg
Truntum_4.jpg,BATIK,Truntum,"multicolored and multicolored textile pattern, traditional design, seamless repeating tile, high quality","(71, 47, 38)","(119, 80, 62)",/kaggle/input/updated-dataset/Dataset Cleaned/BATIK/Truntum/Truntum_4.jpg
Truntum_180.jpg,BATIK,Truntum,"multicolored and multicolored textile pattern, traditional design, seamless repeating tile, high quality","(80, 67, 68)","(169, 160, 155)",/kaggle/input/updated-dataset/Dataset Cleaned/BATIK/Truntum/Truntum_180.jpg
Truntum_174.jpg,BATIK,Truntum,"multicolored and multicolored textile pattern, traditional design, seamless repeating tile, high quality","(60, 40, 42)","(201, 183, 183)",/kaggle/input/updated-dataset/Dataset Cleaned/BATIK/Truntum/Truntum_174.jpg
Truntum_186.jpg,BATIK,Truntum,"multicolored and multicolored textile pattern, traditional design, seamless repeating tile, high quality","(51, 47, 37)","(99, 88, 76)",/kaggle/input/updated-dataset/Dataset Cleaned/BATIK/Truntum/Truntum_186.jpg
Truntum_200.jpg,BATIK,Truntum,"multicolored and multicolored textile pattern, traditional design, seamless repeating tile, high quality","(47, 49, 52)","(142, 144, 141)",/kaggle/input/updated-dataset/Dataset Cleaned/BATIK/Truntum/Truntum_200.jpg
Truntum_18.jpg,BATIK,Truntum,"multicolored and multicolored textile pattern, traditional design, seamless repeating tile, high quality","(80, 69, 56)","(206, 189, 164)",/kaggle/input/updated-dataset/Dataset Cleaned/BATIK/Truntum/Truntum_18.jpg
Truntum_116.jpg,BATIK,Truntum,"black and multicolored textile pattern, traditional design, seamless repeating tile, high quality","(21, 18, 23)","(81, 76, 76)",/kaggle/input/updated-dataset/Dataset Cleaned/BATIK/Truntum/Truntum_116.jpg
Truntum_62.jpg,BATIK,Truntum,"multicolored and multicolored textile pattern, traditional design, seamless repeating tile, high quality","(49, 55, 65)","(161, 171, 181)",/kaggle/input/updated-dataset/Dataset Cleaned/BATIK/Truntum/Truntum_62.jpg
Truntum_48.jpg,BATIK,Truntum,"black and multicolored textile pattern, traditional design, seamless repeating tile, high quality","(21, 17, 18)","(95, 82, 74)",/kaggle/input/updated-dataset/Dataset Cleaned/BATIK/Truntum/Truntum_48.jpg
Truntum_46.jpg,BATIK,Truntum,"multicolored and multicolored textile pattern, traditional design, seamless repeating tile, high quality","(80, 96, 100)","(121, 146, 147)",/kaggle/input/updated-dataset/Dataset Cleaned/BATIK/Truntum/Truntum_46.jpg
Truntum_146.jpg,BATIK,Truntum,"black and multicolored textile pattern, traditional design, seamless repeating tile, high quality","(39, 31, 26)","(73, 61, 54)",/kaggle/input/updated-dataset/Dataset Cleaned/BATIK/Truntum/Truntum_146.jpg
Truntum_105.jpg,BATIK,Truntum,"multicolored and pink textile pattern, traditional design, seamless repeating tile, high quality","(76, 71, 83)","(157, 131, 123)",/kaggle/input/updated-dataset/Dataset Cleaned/BATIK/Truntum/Truntum_105.jpg
Truntum_202.jpg,BATIK,Truntum,"black and multicolored textile pattern, traditional design, seamless repeating tile, high quality","(38, 31, 29)","(81, 63, 55)",/kaggle/input/updated-dataset/Dataset Cleaned/BATIK/Truntum/Truntum_202.jpg
Truntum_29.jpg,BATIK,Truntum,"multicolored and multicolored textile pattern, traditional design, seamless repeating tile, high quality","(63, 46, 46)","(149, 129, 130)",/kaggle/input/updated-dataset/Dataset Cleaned/BATIK/Truntum/Truntum_29.jpg
Truntum_209.jpg,BATIK,Truntum,"multicolored and pink textile pattern, traditional design, seamless repeating tile, high quality","(75, 72, 65)","(190, 151, 123)",/kaggle/input/updated-dataset/Dataset Cleaned/BATIK/Truntum/Truntum_209.jpg
Truntum_138.jpg,BATIK,Truntum,"multicolored and multicolored textile pattern, traditional design, seamless repeating tile, high quality","(76, 54, 51)","(200, 179, 180)",/kaggle/input/updated-dataset/Dataset Cleaned/BATIK/Truntum/Truntum_138.jpg
Truntum_142.jpg,BATIK,Truntum,"multicolored and white textile pattern, traditional design, seamless repeating tile, high quality","(65, 39, 31)","(242, 241, 238)",/kaggle/input/updated-dataset/Dataset Cleaned/BATIK/Truntum/Truntum_142.jpg
Truntum_132.jpg,BATIK,Truntum,"black and multicolored textile pattern, traditional design, seamless repeating tile, high quality","(42, 32, 25)","(78, 67, 59)",/kaggle/input/updated-dataset/Dataset Cleaned/BATIK/Truntum/Truntum_132.jpg
Truntum_70.jpg,BATIK,Truntum,"multicolored and multicolored textile pattern, traditional design, seamless repeating tile, high quality","(53, 55, 77)","(141, 138, 154)",/kaggle/input/updated-dataset/Dataset Cleaned/BATIK/Truntum/Truntum_70.jpg
Truntum_35.jpg,BATIK,Truntum,"multicolored and multicolored textile pattern, traditional design, seamless repeating tile, high quality","(60, 58, 72)","(144, 127, 129)",/kaggle/input/updated-dataset/Dataset Cleaned/BATIK/Truntum/Truntum_35.jpg
Truntum_213.jpg,BATIK,Truntum,"brown and pink textile pattern, traditional design, seamless repeating tile, high quality","(168, 70, 32)","(217, 142, 105)",/kaggle/input/updated-dataset/Dataset Cleaned/BATIK/Truntum/Truntum_213.jpg
Truntum_137.jpg,BATIK,Truntum,"white and multicolored textile pattern, traditional design, seamless repeating tile, high quality","(233, 246, 240)","(40, 108, 77)",/kaggle/input/updated-dataset/Dataset Cleaned/BATIK/Truntum/Truntum_137.jpg
Truntum_204.jpg,BATIK,Truntum,"black and multicolored textile pattern, traditional design, seamless repeating tile, high quality","(40, 37, 38)","(168, 166, 162)",/kaggle/input/updated-dataset/Dataset Cleaned/BATIK/Truntum/Truntum_204.jpg
Truntum_8.jpg,BATIK,Truntum,"multicolored and pink textile pattern, traditional design, seamless repeating tile, high quality","(116, 85, 85)","(198, 122, 102)",/kaggle/input/updated-dataset/Dataset Cleaned/BATIK/Truntum/Truntum_8.jpg
Truntum_23.jpg,BATIK,Truntum,"multicolored and multicolored textile pattern, traditional design, seamless repeating tile, high quality","(51, 43, 39)","(148, 86, 87)",/kaggle/input/updated-dataset/Dataset Cleaned/BATIK/Truntum/Truntum_23.jpg
Truntum_207.jpg,BATIK,Truntum,"multicolored and white textile pattern, traditional design, seamless repeating tile, high quality","(82, 79, 76)","(240, 245, 249)",/kaggle/input/updated-dataset/Dataset Cleaned/BATIK/Truntum/Truntum_207.jpg
Truntum_57.jpg,BATIK,Truntum,"multicolored and white textile pattern, traditional design, seamless repeating tile, high quality","(140, 139, 140)","(215, 215, 215)",/kaggle/input/updated-dataset/Dataset Cleaned/BATIK/Truntum/Truntum_57.jpg
Truntum_176.jpg,BATIK,Truntum,"multicolored and multicolored textile pattern, traditional design, seamless repeating tile, high quality","(57, 39, 21)","(100, 72, 52)",/kaggle/input/updated-dataset/Dataset Cleaned/BATIK/Truntum/Truntum_176.jpg
Truntum_6.jpg,BATIK,Truntum,"multicolored and white textile pattern, traditional design, seamless repeating tile, high quality","(156, 93, 76)","(234, 222, 215)",/kaggle/input/updated-dataset/Dataset Cleaned/BATIK/Truntum/Truntum_6.jpg
Truntum_127.jpg,BATIK,Truntum,"multicolored and pink textile pattern, traditional design, seamless repeating tile, high quality","(52, 39, 28)","(158, 125, 94)",/kaggle/input/updated-dataset/Dataset Cleaned/BATIK/Truntum/Truntum_127.jpg
Truntum_191.jpg,BATIK,Truntum,"multicolored and multicolored textile pattern, traditional design, seamless repeating tile, high quality","(47, 43, 54)","(131, 124, 132)",/kaggle/input/updated-dataset/Dataset Cleaned/BATIK/Truntum/Truntum_191.jpg
Truntum_69.jpg,BATIK,Truntum,"black and pink textile pattern, traditional design, seamless repeating tile, high quality","(34, 26, 22)","(173, 147, 129)",/kaggle/input/updated-dataset/Dataset Cleaned/BATIK/Truntum/Truntum_69.jpg
Truntum_96.jpg,BATIK,Truntum,"multicolored and multicolored textile pattern, traditional design, seamless repeating tile, high quality","(71, 68, 67)","(187, 178, 170)",/kaggle/input/updated-dataset/Dataset Cleaned/BATIK/Truntum/Truntum_96.jpg
Truntum_37.jpg,BATIK,Truntum,"black and multicolored textile pattern, traditional design, seamless repeating tile, high quality","(40, 38, 44)","(122, 119, 123)",/kaggle/input/updated-dataset/Dataset Cleaned/BATIK/Truntum/Truntum_37.jpg
Truntum_182.jpg,BATIK,Truntum,"indigo and multicolored textile pattern, traditional design, seamless repeating tile, high quality","(75, 91, 108)","(184, 198, 203)",/kaggle/input/updated-dataset/Dataset Cleaned/BATIK/Truntum/Truntum_182.jpg
Truntum_144.jpg,BATIK,Truntum,"black and multicolored textile pattern, traditional design, seamless repeating tile, high quality","(38, 28, 34)","(141, 109, 99)",/kaggle/input/updated-dataset/Dataset Cleaned/BATIK/Truntum/Truntum_144.jpg
Truntum_222.jpg,BATIK,Truntum,"black and multicolored textile pattern, traditional design, seamless repeating tile, high quality","(19, 14, 13)","(57, 40, 33)",/kaggle/input/updated-dataset/Dataset Cleaned/BATIK/Truntum/Truntum_222.jpg
Truntum_221.jpg,BATIK,Truntum,"multicolored and multicolored textile pattern, traditional design, seamless repeating tile, high quality","(61, 54, 53)","(198, 188, 184)",/kaggle/input/updated-dataset/Dataset Cleaned/BATIK/Truntum/Truntum_221.jpg
Truntum_147.jpg,BATIK,Truntum,"multicolored and pink textile pattern, traditional design, seamless repeating tile, high quality","(78, 46, 22)","(201, 141, 65)",/kaggle/input/updated-dataset/Dataset Cleaned/BATIK/Truntum/Truntum_147.jpg
Truntum_161.jpg,BATIK,Truntum,"multicolored and multicolored textile pattern, traditional design, seamless repeating tile, high quality","(62, 27, 15)","(230, 197, 177)",/kaggle/input/updated-dataset/Dataset Cleaned/BATIK/Truntum/Truntum_161.jpg
Truntum_153.jpg,BATIK,Truntum,"black and multicolored textile pattern, traditional design, seamless repeating tile, high quality","(18, 43, 41)","(127, 121, 109)",/kaggle/input/updated-dataset/Dataset Cleaned/BATIK/Truntum/Truntum_153.jpg
Truntum_164.jpg,BATIK,Truntum,"black and multicolored textile pattern, traditional design, seamless repeating tile, high quality","(30, 26, 26)","(192, 187, 181)",/kaggle/input/updated-dataset/Dataset Cleaned/BATIK/Truntum/Truntum_164.jpg
Truntum_187.jpg,BATIK,Truntum,"black and multicolored textile pattern, traditional design, seamless repeating tile, high quality","(46, 48, 43)","(147, 148, 142)",/kaggle/input/updated-dataset/Dataset Cleaned/BATIK/Truntum/Truntum_187.jpg
Truntum_102.jpg,BATIK,Truntum,"multicolored and multicolored textile pattern, traditional design, seamless repeating tile, high quality","(71, 61, 60)","(149, 129, 126)",/kaggle/input/updated-dataset/Dataset Cleaned/BATIK/Truntum/Truntum_102.jpg
Truntum_135.jpg,BATIK,Truntum,"black and multicolored textile pattern, traditional design, seamless repeating tile, high quality","(45, 48, 41)","(141, 139, 119)",/kaggle/input/updated-dataset/Dataset Cleaned/BATIK/Truntum/Truntum_135.jpg
Truntum_43.jpg,BATIK,Truntum,"multicolored and multicolored textile pattern, traditional design, seamless repeating tile, high quality","(60, 40, 39)","(178, 166, 165)",/kaggle/input/updated-dataset/Dataset Cleaned/BATIK/Truntum/Truntum_43.jpg
Truntum_30.jpg,BATIK,Truntum,"multicolored and multicolored textile pattern, traditional design, seamless repeating tile, high quality","(58, 58, 62)","(150, 147, 142)",/kaggle/input/updated-dataset/Dataset Cleaned/BATIK/Truntum/Truntum_30.jpg
Truntum_175.jpg,BATIK,Truntum,"multicolored and pink textile pattern, traditional design, seamless repeating tile, high quality","(129, 83, 66)","(219, 179, 148)",/kaggle/input/updated-dataset/Dataset Cleaned/BATIK/Truntum/Truntum_175.jpg
Truntum_28.jpg,BATIK,Truntum,"multicolored and multicolored textile pattern, traditional design, seamless repeating tile, high quality","(76, 55, 51)","(197, 176, 177)",/kaggle/input/updated-dataset/Dataset Cleaned/BATIK/Truntum/Truntum_28.jpg
Truntum_199.jpg,BATIK,Truntum,"multicolored and multicolored textile pattern, traditional design, seamless repeating tile, high quality","(34, 42, 66)","(121, 120, 132)",/kaggle/input/updated-dataset/Dataset Cleaned/BATIK/Truntum/Truntum_199.jpg
Truntum_104.jpg,BATIK,Truntum,"red and pink textile pattern, traditional design, seamless repeating tile, high quality","(216, 60, 70)","(240, 113, 124)",/kaggle/input/updated-dataset/Dataset Cleaned/BATIK/Truntum/Truntum_104.jpg
Truntum_168.jpg,BATIK,Truntum,"multicolored and pink textile pattern, traditional design, seamless repeating tile, high quality","(109, 78, 50)","(156, 121, 86)",/kaggle/input/updated-dataset/Dataset Cleaned/BATIK/Truntum/Truntum_168.jpg
Truntum_177.jpg,BATIK,Truntum,"multicolored and pink textile pattern, traditional design, seamless repeating tile, high quality","(52, 41, 51)","(152, 136, 146)",/kaggle/input/updated-dataset/Dataset Cleaned/BATIK/Truntum/Truntum_177.jpg
Truntum_85.jpg,BATIK,Truntum,"multicolored and multicolored textile pattern, traditional design, seamless repeating tile, high quality","(123, 92, 86)","(60, 37, 36)",/kaggle/input/updated-dataset/Dataset Cleaned/BATIK/Truntum/Truntum_85.jpg
Truntum_134.jpg,BATIK,Truntum,"multicolored and pink textile pattern, traditional design, seamless repeating tile, high quality","(67, 44, 28)","(164, 141, 124)",/kaggle/input/updated-dataset/Dataset Cleaned/BATIK/Truntum/Truntum_134.jpg
Truntum_130.jpg,BATIK,Truntum,"multicolored and pink textile pattern, traditional design, seamless repeating tile, high quality","(86, 53, 42)","(189, 144, 116)",/kaggle/input/updated-dataset/Dataset Cleaned/BATIK/Truntum/Truntum_130.jpg
Truntum_108.jpg,BATIK,Truntum,"multicolored and multicolored textile pattern, traditional design, seamless repeating tile, high quality","(64, 52, 43)","(201, 206, 198)",/kaggle/input/updated-dataset/Dataset Cleaned/BATIK/Truntum/Truntum_108.jpg
Truntum_165.jpg,BATIK,Truntum,"multicolored and pink textile pattern, traditional design, seamless repeating tile, high quality","(48, 50, 45)","(175, 161, 149)",/kaggle/input/updated-dataset/Dataset Cleaned/BATIK/Truntum/Truntum_165.jpg
Truntum_100.jpg,BATIK,Truntum,"multicolored and white textile pattern, traditional design, seamless repeating tile, high quality","(62, 38, 33)","(221, 210, 202)",/kaggle/input/updated-dataset/Dataset Cleaned/BATIK/Truntum/Truntum_100.jpg
Truntum_109.jpg,BATIK,Truntum,"white and multicolored textile pattern, traditional design, seamless repeating tile, high quality","(205, 207, 208)","(75, 60, 56)",/kaggle/input/updated-dataset/Dataset Cleaned/BATIK/Truntum/Truntum_109.jpg
Truntum_196.jpg,BATIK,Truntum,"red and multicolored textile pattern, traditional design, seamless repeating tile, high quality","(206, 46, 59)","(233, 152, 154)",/kaggle/input/updated-dataset/Dataset Cleaned/BATIK/Truntum/Truntum_196.jpg
Truntum_84.jpg,BATIK,Truntum,"multicolored and white textile pattern, traditional design, seamless repeating tile, high quality","(76, 69, 64)","(219, 213, 204)",/kaggle/input/updated-dataset/Dataset Cleaned/BATIK/Truntum/Truntum_84.jpg
Truntum_86.jpg,BATIK,Truntum,"black and multicolored textile pattern, traditional design, seamless repeating tile, high quality","(45, 33, 30)","(169, 163, 160)",/kaggle/input/updated-dataset/Dataset Cleaned/BATIK/Truntum/Truntum_86.jpg
Truntum_19.jpg,BATIK,Truntum,"black and pink textile pattern, traditional design, seamless repeating tile, high quality","(13, 14, 10)","(151, 153, 147)",/kaggle/input/updated-dataset/Dataset Cleaned/BATIK/Truntum/Truntum_19.jpg
Truntum_31.jpg,BATIK,Truntum,"multicolored and multicolored textile pattern, traditional design, seamless repeating tile, high quality","(67, 66, 61)","(118, 105, 94)",/kaggle/input/updated-dataset/Dataset Cleaned/BATIK/Truntum/Truntum_31.jpg
Truntum_205.jpg,BATIK,Truntum,"pink and pink textile pattern, traditional design, seamless repeating tile, high quality","(201, 134, 68)","(237, 183, 124)",/kaggle/input/updated-dataset/Dataset Cleaned/BATIK/Truntum/Truntum_205.jpg
Truntum_88.jpg,BATIK,Truntum,"brown and multicolored textile pattern, traditional design, seamless repeating tile, high quality","(153, 60, 43)","(194, 189, 178)",/kaggle/input/updated-dataset/Dataset Cleaned/BATIK/Truntum/Truntum_88.jpg
Truntum_107.jpg,BATIK,Truntum,"multicolored and multicolored textile pattern, traditional design, seamless repeating tile, high quality","(57, 40, 38)","(184, 169, 165)",/kaggle/input/updated-dataset/Dataset Cleaned/BATIK/Truntum/Truntum_107.jpg
Truntum_215.jpg,BATIK,Truntum,"white and multicolored textile pattern, traditional design, seamless repeating tile, high quality","(214, 212, 209)","(76, 68, 64)",/kaggle/input/updated-dataset/Dataset Cleaned/BATIK/Truntum/Truntum_215.jpg
Truntum_203.jpg,BATIK,Truntum,"multicolored and multicolored textile pattern, traditional design, seamless repeating tile, high quality","(85, 81, 77)","(124, 119, 116)",/kaggle/input/updated-dataset/Dataset Cleaned/BATIK/Truntum/Truntum_203.jpg
Truntum_83.jpg,BATIK,Truntum,"black and multicolored textile pattern, traditional design, seamless repeating tile, high quality","(48, 36, 20)","(106, 88, 61)",/kaggle/input/updated-dataset/Dataset Cleaned/BATIK/Truntum/Truntum_83.jpg
Truntum_12.jpg,BATIK,Truntum,"multicolored and multicolored textile pattern, traditional design, seamless repeating tile, high quality","(72, 40, 20)","(197, 181, 168)",/kaggle/input/updated-dataset/Dataset Cleaned/BATIK/Truntum/Truntum_12.jpg
Truntum_67.jpg,BATIK,Truntum,"multicolored and multicolored textile pattern, traditional design, seamless repeating tile, high quality","(65, 53, 41)","(209, 195, 180)",/kaggle/input/updated-dataset/Dataset Cleaned/BATIK/Truntum/Truntum_67.jpg
Truntum_17.jpg,BATIK,Truntum,"teal and multicolored textile pattern, traditional design, seamless repeating tile, high quality","(45, 135, 158)","(179, 193, 191)",/kaggle/input/updated-dataset/Dataset Cleaned/BATIK/Truntum/Truntum_17.jpg
Truntum_36.jpg,BATIK,Truntum,"multicolored and pink textile pattern, traditional design, seamless repeating tile, high quality","(73, 37, 30)","(185, 138, 116)",/kaggle/input/updated-dataset/Dataset Cleaned/BATIK/Truntum/Truntum_36.jpg
Truntum_101.jpg,BATIK,Truntum,"brown and multicolored textile pattern, traditional design, seamless repeating tile, high quality","(127, 55, 35)","(169, 164, 150)",/kaggle/input/updated-dataset/Dataset Cleaned/BATIK/Truntum/Truntum_101.jpg
Truntum_183.jpg,BATIK,Truntum,"multicolored and pink textile pattern, traditional design, seamless repeating tile, high quality","(72, 73, 70)","(159, 149, 139)",/kaggle/input/updated-dataset/Dataset Cleaned/BATIK/Truntum/Truntum_183.jpg
Truntum_162.jpg,BATIK,Truntum,"black and pink textile pattern, traditional design, seamless repeating tile, high quality","(28, 36, 37)","(153, 139, 109)",/kaggle/input/updated-dataset/Dataset Cleaned/BATIK/Truntum/Truntum_162.jpg
